Transaction_ID,Date,Year,Month,Quarter,Customer_ID,Bank,Branch,Sector,Transaction_Type,Debit_Credit,Amount_NGN,Account_Balance_NGN,Interest_Rate_pct,NPL_Flag,Exchange_Rate_USD,Outlier_Flag
TXN001112,2022-10-31,2022,October,Q4,CUST1258,UBA,Branch_04,Corporate,Wire Transfer,Credit,1799795.0,3604813.7,22.15,Yes,1105.83,No
TXN000704,2022-10-31,2022,October,Q4,CUST1368,FirstBank Nigeria,Branch_17,Retail,ATM Withdrawal,Debit,407865.56,4631606.73,10.9,No,1449.19,No
TXN001403,2022-10-31,2022,October,Q4,CUST1196,UBA,Branch_09,Retail,ATM Withdrawal,Debit,1058706.5,766095.62,14.29,No,806.89,No
TXN000810,2022-11-02,2022,November,Q4,CUST1262,Access Bank,Branch_19,Corporate,Loan Repayment,Debit,1446810.11,628051.35,15.14,No,1418.08,No
TXN000588,2022-11-02,2022,November,Q4,CUST1445,UBA,Branch_16,Retail,Loan Repayment,Debit,74236.9,826897.64,8.19,No,1521.1,No
TXN000607,2022-11-02,2022,November,Q4,CUST1474,UBA,Branch_17,Government,Deposit,Credit,1960377.99,8469754.8,6.26,No,778.58,No
TXN000540,2022-11-02,2022,November,Q4,CUST1139,GTBank,Branch_07,Retail,Interest Credit,Credit,31005.81,1763416.2,17.34,No,1211.15,No
TXN001877,2022-11-03,2022,November,Q4,CUST1293,GTBank,Branch_02,SME,Loan Repayment,Debit,662394.45,776799.66,7.31,Yes,1235.62,No
TXN001690,2022-11-03,2022,November,Q4,CUST1433,FirstBank Nigeria,Branch_20,Retail,Interest Credit,Credit,70866.78,2897064.19,12.22,No,1199.83,No
TXN000133,2022-11-04,2022,November,Q4,CUST1436,Zenith Bank,Branch_13,Individual,Withdrawal,Debit,1327392.41,0.0,22.92,No,859.61,No
TXN000283,2022-11-04,2022,November,Q4,CUST1241,GTBank,Branch_08,Individual,Deposit,Credit,1606329.42,3458013.08,19.07,No,1023.53,No
TXN001199,2022-11-04,2022,November,Q4,CUST1040,FirstBank Nigeria,Branch_15,Individual,ATM Withdrawal,Debit,516044.19,3871990.24,15.28,No,1119.65,No
TXN000049,2022-11-05,2022,November,Q4,CUST1276,GTBank,Branch_18,Corporate,POS Payment,Debit,1412985.07,0.0,6.72,No,1168.88,No
TXN000344,2022-11-05,2022,November,Q4,CUST1437,GTBank,Branch_15,SME,Loan Repayment,Debit,818679.1,1525465.68,16.32,No,871.74,No
TXN001029,2022-11-05,2022,November,Q4,CUST1108,Access Bank,Branch_02,Individual,POS Payment,Debit,667812.14,4991995.62,13.89,No,1301.33,No
TXN001194,2022-11-05,2022,November,Q4,CUST1217,Zenith Bank,Branch_14,Government,Interest Credit,Credit,1350708.23,3105186.24,14.63,No,902.59,No
TXN000219,2022-11-06,2022,November,Q4,CUST1322,FirstBank Nigeria,Branch_20,Individual,Loan Repayment,Debit,912291.31,283303.98,6.65,No,1525.84,No
TXN000181,2022-11-07,2022,November,Q4,CUST1225,Access Bank,Branch_02,Government,Loan Repayment,Debit,1003888.1,598889.69,17.12,No,1349.91,No
TXN001508,2022-11-07,2022,November,Q4,CUST1291,Access Bank,Branch_09,Corporate,Interest Credit,Credit,1633.68,1010271.75,6.76,Yes,1368.15,No
TXN001925,2022-11-08,2022,November,Q4,CUST1471,Access Bank,Branch_07,Corporate,Transfer,Debit,131892.31,0.0,9.04,No,851.93,No
TXN000086,2022-11-08,2022,November,Q4,CUST1415,Access Bank,Branch_15,Corporate,Deposit,Credit,1004831.15,2941925.33,16.71,No,834.75,No
TXN001925,2022-11-08,2022,November,Q4,CUST1471,Access Bank,Branch_07,Corporate,Transfer,Debit,131892.31,0.0,9.04,No,851.93,No
TXN000488,2022-11-10,2022,November,Q4,CUST1257,FirstBank Nigeria,Branch_14,Government,POS Payment,Debit,4911287980.38,1998150.84,16.43,No,996.32,Yes
TXN000623,2022-11-11,2022,November,Q4,CUST1498,GTBank,Branch_09,Retail,Loan Repayment,Debit,82782.34,835246.42,11.52,No,1064.22,No
TXN000911,2022-11-11,2022,November,Q4,CUST1263,Access Bank,Branch_16,Government,Withdrawal,Debit,14317.45,3004145.3,20.12,No,1086.06,No
TXN001706,2022-11-13,2022,November,Q4,CUST1194,UBA,Branch_15,SME,Deposit,Credit,285320.32,2477899.64,7.21,No,1075.05,No
TXN001248,2022-11-13,2022,November,Q4,CUST1344,Zenith Bank,Branch_20,Corporate,Transfer,Debit,1532911.57,1808278.16,20.43,No,1313.2,No
TXN001057,2022-11-13,2022,November,Q4,CUST1327,Zenith Bank,Branch_03,Retail,Interest Credit,Credit,1611330.88,1611330.88,17.35,No,750.03,No
TXN000943,2022-11-13,2022,November,Q4,CUST1245,GTBank,Branch_02,Individual,Deposit,Credit,1384236.38,4539639.42,17.42,No,837.39,No
TXN000205,2022-11-14,2022,November,Q4,CUST1126,Zenith Bank,Branch_01,Retail,Loan Repayment,Debit,64918.52,2265176.61,18.04,No,954.57,No
TXN000384,2022-11-14,2022,November,Q4,CUST1238,FirstBank Nigeria,Branch_10,SME,Transfer,Debit,1193962.22,5292333.99,20.2,No,1166.97,No
TXN001977,2022-11-14,2022,November,Q4,CUST1029,GTBank,Branch_09,Retail,ATM Withdrawal,Debit,327157.36,4707489.8,20.99,No,1108.81,No
TXN000978,2022-11-15,2022,November,Q4,CUST1279,Access Bank,Branch_13,Corporate,Transfer,Debit,640713.15,1808278.16,6.1,No,803.04,No
TXN000484,2022-11-16,2022,November,Q4,CUST1019,GTBank,Unknown,SME,Interest Credit,Credit,1779305.89,4108136.43,10.25,No,828.12,No
TXN001820,2022-11-18,2022,November,Q4,CUST1200,UBA,Branch_19,Corporate,Loan Repayment,Debit,1034403.67,2688908.37,15.28,Yes,1223.49,No
TXN000804,2022-11-18,2022,November,Q4,CUST1292,Zenith Bank,Branch_17,Individual,Interest Credit,Credit,169975.45,5274124.27,19.78,No,1048.84,No
TXN000092,2022-11-20,2022,November,Q4,CUST1238,FirstBank Nigeria,Branch_09,SME,Wire Transfer,Credit,1975309.56,6486296.21,11.18,No,1138.31,No
TXN001182,2022-11-22,2022,November,Q4,CUST1004,Access Bank,Branch_12,SME,Wire Transfer,Credit,673675.35,1945708.8,22.66,No,1168.88,No
TXN001224,2022-11-23,2022,November,Q4,CUST1465,GTBank,Unknown,Retail,Wire Transfer,Credit,14263.19,14263.19,6.11,Yes,1168.88,No
TXN000361,2022-11-23,2022,November,Q4,CUST1371,FirstBank Nigeria,Branch_20,Individual,POS Payment,Debit,965608.36,0.0,16.31,No,1072.79,No
TXN001437,2022-11-23,2022,November,Q4,CUST1276,UBA,Branch_04,Corporate,Transfer,Debit,1649458.67,0.0,13.03,No,1591.93,No
TXN000517,2022-11-24,2022,November,Q4,CUST1499,Access Bank,Branch_05,Retail,POS Payment,Debit,1536636.52,1046112.41,22.83,No,887.81,No
TXN000675,2022-11-25,2022,November,Q4,CUST1146,Zenith Bank,Branch_10,Government,Loan Repayment,Debit,477347.6,0.0,15.14,No,1144.54,No
TXN000471,2022-11-25,2022,November,Q4,CUST1283,FirstBank Nigeria,Branch_01,Government,Transfer,Debit,591697.49,3328217.53,10.5,No,1409.53,No
TXN000675,2022-11-25,2022,November,Q4,CUST1146,Zenith Bank,Branch_10,Government,Loan Repayment,Debit,477347.6,0.0,8.35,Yes,1144.54,No
TXN000141,2022-11-25,2022,November,Q4,CUST1390,Zenith Bank,Branch_08,Individual,Wire Transfer,Credit,295123.64,295123.64,13.81,No,1444.2,No
TXN001196,2022-11-26,2022,November,Q4,CUST1006,Zenith Bank,Branch_13,Individual,Transfer,Debit,1014187.38,0.0,18.54,Yes,1109.09,No
TXN000982,2022-11-26,2022,November,Q4,CUST1246,Access Bank,Branch_20,Individual,ATM Withdrawal,Debit,778581.37,1625140.75,5.69,No,918.78,No
TXN000413,2022-11-26,2022,November,Q4,CUST1065,GTBank,Branch_17,Individual,Deposit,Credit,294156.77,1808278.16,15.14,No,1564.5,No
TXN000853,2022-11-27,2022,November,Q4,CUST1487,FirstBank Nigeria,Branch_19,Retail,Withdrawal,Debit,1288972.58,0.0,22.92,No,1578.02,No
TXN001540,2022-11-28,2022,November,Q4,CUST1212,Access Bank,Branch_18,Corporate,Loan Repayment,Debit,723178.54,0.0,20.04,No,1337.82,No
TXN000729,2022-11-28,2022,November,Q4,CUST1409,UBA,Branch_06,SME,Loan Repayment,Debit,1381549.75,0.0,7.14,No,919.56,No
TXN000988,2022-11-30,2022,November,Q4,CUST1090,UBA,Branch_10,Government,POS Payment,Credit,570413.36,1808278.16,18.03,No,1346.78,No
TXN000750,2022-11-30,2022,November,Q4,CUST1213,GTBank,Branch_17,Government,Transfer,Debit,1422445.56,1808278.16,15.14,No,850.35,No
TXN001985,2022-11-30,2022,November,Q4,CUST1367,GTBank,Branch_14,SME,Transfer,Debit,,2032466.69,12.59,No,1528.85,No
TXN000642,2022-11-30,2022,November,Q4,CUST1471,FirstBank Nigeria,Branch_18,Corporate,Loan Repayment,Debit,1007014.09,0.0,21.3,No,1271.41,No
TXN000516,2022-12-02,2022,December,Q4,CUST1046,FirstBank Nigeria,Branch_13,Retail,Withdrawal,Debit,1412600.31,0.0,17.55,No,1367.84,No
TXN000880,2022-12-02,2022,December,Q4,CUST1363,UBA,Branch_07,Government,Transfer,Debit,1392063.07,163103.27,11.03,No,1433.7,No
TXN000199,2022-12-03,2022,December,Q4,CUST1076,Zenith Bank,Branch_17,Retail,Wire Transfer,Credit,1360750.33,3774339.12,19.12,No,1128.66,No
TXN000246,2022-12-03,2022,December,Q4,CUST1346,GTBank,Branch_08,Individual,Transfer,Debit,320691.35,2333491.55,16.14,No,1428.09,No
TXN001802,2022-12-04,2022,December,Q4,CUST1470,FirstBank Nigeria,Branch_11,Individual,Loan Repayment,Debit,502831.43,165666.42,19.47,Yes,943.78,No
TXN001461,2022-12-04,2022,December,Q4,CUST1037,GTBank,Branch_14,SME,POS Payment,Debit,1875248.29,0.0,21.23,No,786.47,No
TXN000137,2022-12-06,2022,December,Q4,CUST1425,Access Bank,Branch_20,Government,Deposit,Credit,728916.68,2970307.74,19.17,No,992.19,No
TXN001153,2022-12-06,2022,December,Q4,CUST1190,GTBank,Branch_12,Individual,Interest Credit,Credit,1370205.24,5313164.17,20.75,No,1191.47,No
TXN001808,2022-12-07,2022,December,Q4,CUST1330,Access Bank,Branch_06,Retail,Transfer,Debit,383660.5,1808278.16,21.32,No,1446.7,No
TXN001587,2022-12-07,2022,December,Q4,CUST1358,Zenith Bank,Branch_19,Government,ATM Withdrawal,Debit,315215.62,4620770.23,24.45,No,933.25,No
TXN000280,2022-12-08,2022,December,Q4,CUST1421,Zenith Bank,Branch_11,SME,Transfer,Debit,,2151784.1,7.74,No,1436.04,No
TXN001376,2022-12-08,2022,December,Q4,CUST1463,FirstBank Nigeria,Branch_09,SME,Loan Repayment,Debit,526595.22,1535351.13,24.43,No,1387.5,No
TXN000154,2022-12-08,2022,December,Q4,CUST1308,Access Bank,Branch_14,Government,ATM Withdrawal,Debit,85189.15,1808278.16,22.03,No,983.37,No
TXN001821,2022-12-10,2022,December,Q4,CUST1108,GTBank,Branch_01,Retail,Withdrawal,Debit,1632520.56,3982796.36,5.78,No,763.84,No
TXN001890,2022-12-11,2022,December,Q4,CUST1070,Access Bank,Branch_18,Retail,Transfer,Debit,108421.69,752701.17,15.97,No,858.34,No
TXN000868,2022-12-11,2022,December,Q4,CUST1239,Access Bank,Branch_03,Government,Withdrawal,Debit,1325452.9,0.0,10.08,No,839.65,No
TXN000346,2022-12-12,2022,December,Q4,CUST1107,UBA,Branch_14,Government,Transfer,Debit,1570529.21,2247377.53,20.32,No,1288.46,No
TXN000166,2022-12-12,2022,December,Q4,CUST1047,UBA,Branch_19,Corporate,Transfer,Debit,1317636.38,1220100.69,19.19,No,785.02,No
TXN001228,2022-12-13,2022,December,Q4,CUST1057,Zenith Bank,Branch_09,SME,POS Payment,Debit,284329.22,1254158.37,10.12,No,832.56,No
TXN001375,2022-12-13,2022,December,Q4,CUST1213,Zenith Bank,Branch_01,Corporate,Interest Credit,Credit,,5320153.95,24.16,Yes,1168.88,No
TXN000605,2022-12-15,2022,December,Q4,CUST1326,UBA,Branch_07,Retail,Loan Repayment,Debit,823686.44,3942476.26,15.41,No,1252.84,No
TXN000180,2022-12-16,2022,December,Q4,CUST1026,UBA,Branch_04,Corporate,POS Payment,Debit,1643411.75,1295028.47,10.1,No,912.17,No
TXN001710,2022-12-17,2022,December,Q4,CUST1210,FirstBank Nigeria,Branch_08,SME,POS Payment,Debit,1314665.58,1589398.8,16.62,No,1220.17,No
TXN001881,2022-12-17,2022,December,Q4,CUST1044,UBA,Branch_08,SME,POS Payment,Debit,335390.45,1280231.38,6.38,No,1106.22,No
TXN001365,2022-12-19,2022,December,Q4,CUST1197,Zenith Bank,Branch_11,Government,Transfer,Debit,1150350.75,0.0,20.72,No,1148.29,No
TXN001365,2022-12-19,2022,December,Q4,CUST1197,Zenith Bank,Branch_11,Government,Transfer,Debit,1150350.75,0.0,20.72,No,1148.29,No
TXN001813,2022-12-19,2022,December,Q4,CUST1176,Zenith Bank,Branch_14,SME,Interest Credit,Credit,1833621.14,4341880.26,23.65,No,795.46,No
TXN001889,2022-12-20,2022,December,Q4,CUST1245,UBA,Branch_04,SME,Interest Credit,Credit,1922909.13,5367344.5,11.41,Yes,1596.11,No
TXN000131,2022-12-20,2022,December,Q4,CUST1043,FirstBank Nigeria,Branch_12,Government,Loan Repayment,Debit,1981976.55,565541.01,15.46,No,1066.92,No
TXN001965,2022-12-21,2022,December,Q4,CUST1031,FirstBank Nigeria,Branch_12,Retail,Wire Transfer,Credit,958120.91,7742147.35,11.23,No,913.81,No
TXN000550,2022-12-21,2022,December,Q4,CUST1120,FirstBank Nigeria,Branch_15,Retail,Wire Transfer,Credit,1184530.19,5893958.28,14.3,No,899.75,No
TXN000335,2022-12-21,2022,December,Q4,CUST1067,UBA,Branch_09,Corporate,Deposit,Credit,505154.69,4858873.82,20.8,No,1110.24,No
TXN000331,2022-12-22,2022,December,Q4,CUST1014,GTBank,Branch_07,Retail,Loan Repayment,Debit,499355.78,1135973.16,14.17,No,982.88,No
TXN000556,2022-12-22,2022,December,Q4,CUST1222,Access Bank,Branch_14,Corporate,Transfer,Debit,1111065.45,1637272.55,21.52,No,881.13,No
TXN001069,2022-12-23,2022,December,Q4,CUST1450,Access Bank,Branch_03,Retail,POS Payment,Debit,124322.33,1857218.39,10.26,Yes,1125.3,No
TXN000796,2022-12-23,2022,December,Q4,CUST1101,GTBank,Branch_01,Corporate,Interest Credit,Credit,679965.08,1709198.8,16.04,No,899.67,No
TXN000409,2022-12-23,2022,December,Q4,CUST1134,Access Bank,Branch_09,SME,POS Payment,Debit,1175563.81,1738661.79,22.57,No,1069.88,No
TXN001870,2022-12-23,2022,December,Q4,CUST1172,UBA,Branch_19,SME,ATM Withdrawal,Debit,1520050.41,668648.67,15.14,No,1039.4,No
TXN000566,2022-12-24,2022,December,Q4,CUST1057,UBA,Branch_08,Government,Transfer,Debit,,2371387.75,8.83,No,1162.18,No
TXN001359,2022-12-24,2022,December,Q4,CUST1146,Access Bank,Branch_05,Corporate,Interest Credit,Credit,736472.15,736472.15,5.9,No,786.17,No
TXN001941,2022-12-24,2022,December,Q4,CUST1197,Access Bank,Branch_16,Individual,Deposit,Credit,1569197.89,2870702.86,18.12,No,1308.32,No
TXN001270,2022-12-25,2022,December,Q4,CUST1047,UBA,Branch_20,Corporate,Withdrawal,Debit,1513334.41,0.0,7.79,No,1054.63,No
TXN001586,2022-12-25,2022,December,Q4,CUST1272,Access Bank,Branch_04,Retail,Withdrawal,Debit,1528952.91,0.0,15.14,No,1119.43,No
TXN001994,2022-12-26,2022,December,Q4,CUST1088,GTBank,Branch_06,Government,Wire Transfer,Credit,1497002.37,1497002.37,10.25,No,889.02,No
TXN001235,2022-12-26,2022,December,Q4,CUST1246,Access Bank,Branch_07,Retail,POS Payment,Debit,1337655.26,0.0,6.73,No,940.66,No
TXN000279,2022-12-26,2022,December,Q4,CUST1379,FirstBank Nigeria,Branch_17,Corporate,Deposit,Credit,1403148.47,4710507.65,8.61,No,1189.64,No
TXN000777,2022-12-26,2022,December,Q4,CUST1337,FirstBank Nigeria,Branch_17,Retail,Transfer,Debit,255298.11,2628528.27,23.24,No,1369.56,No
TXN000190,2022-12-27,2022,December,Q4,CUST1428,FirstBank Nigeria,Branch_10,Government,POS Payment,Debit,373030.11,3551252.22,19.73,No,1495.23,No
TXN001490,2022-12-27,2022,December,Q4,CUST1293,Zenith Bank,Branch_07,Government,Wire Transfer,Credit,1789896.55,1789896.55,9.99,No,1262.24,No
TXN000443,2022-12-28,2022,December,Q4,CUST1004,Access Bank,Branch_11,Corporate,Wire Transfer,Credit,1991125.76,5496371.59,21.64,No,1417.53,No
TXN001452,2022-12-28,2022,December,Q4,CUST1397,Access Bank,Unknown,SME,Deposit,Credit,365764.26,1293414.82,11.96,No,944.42,No
TXN000523,2022-12-30,2022,December,Q4,CUST1358,Access Bank,Branch_13,Retail,ATM Withdrawal,Debit,186706.01,2808390.47,11.19,No,1447.23,No
TXN001328,2022-12-30,2022,December,Q4,CUST1181,Access Bank,Branch_12,Government,Interest Credit,Credit,181923.61,3550485.15,10.45,No,1587.79,No
TXN000377,2022-12-31,2022,December,Q4,CUST1332,UBA,Branch_14,Retail,ATM Withdrawal,Debit,1521669.66,1808278.16,16.18,No,1323.11,No
TXN001313,2022-12-31,2022,December,Q4,CUST1275,Access Bank,Branch_13,Corporate,Withdrawal,Debit,187180.66,0.0,15.14,No,1474.38,No
TXN001729,2023-01-02,2023,January,Q1,CUST1338,Access Bank,Branch_04,Individual,Interest Credit,Credit,207707.32,1808278.16,20.02,No,826.59,No
TXN001882,2023-01-02,2023,January,Q1,CUST1411,FirstBank Nigeria,Branch_15,Government,Transfer,Debit,740402.97,3337450.19,15.39,No,1585.81,No
TXN000518,2023-01-02,2023,January,Q1,CUST1074,FirstBank Nigeria,Branch_06,SME,POS Payment,Debit,619381.85,4054837.75,20.1,No,1168.88,No
TXN000717,2023-01-03,2023,January,Q1,CUST1236,GTBank,Branch_19,Retail,POS Payment,Debit,167039.48,0.0,22.16,No,1365.48,No
TXN001130,2023-01-04,2023,January,Q1,CUST1178,Zenith Bank,Branch_20,SME,Loan Repayment,Debit,1336117.62,1808278.16,14.81,No,1053.56,No
TXN001100,2023-01-04,2023,January,Q1,CUST1225,Zenith Bank,Branch_05,SME,Interest Credit,Credit,,1741296.89,7.92,Yes,1490.55,No
TXN001786,2023-01-05,2023,January,Q1,CUST1069,FirstBank Nigeria,Branch_02,SME,Wire Transfer,Credit,493169.81,2327922.09,15.14,No,1048.57,No
TXN000938,2023-01-05,2023,January,Q1,CUST1251,Zenith Bank,Branch_20,SME,Deposit,Credit,326255.84,2200490.65,8.88,No,909.67,No
TXN000672,2023-01-05,2023,January,Q1,CUST1232,FirstBank Nigeria,Branch_15,Individual,Transfer,Debit,998657.66,2375565.57,18.06,No,977.75,No
TXN000345,2023-01-05,2023,January,Q1,CUST1441,FirstBank Nigeria,Branch_01,SME,Wire Transfer,Credit,1262250.03,1262250.03,8.86,No,1134.25,No
TXN001727,2023-01-06,2023,January,Q1,CUST1066,FirstBank Nigeria,Branch_17,Individual,Withdrawal,Debit,1443480.54,0.0,13.98,No,1395.96,No
TXN001705,2023-01-06,2023,January,Q1,CUST1090,Zenith Bank,Branch_09,Government,Wire Transfer,Credit,642037.3,8763636.85,19.69,No,1161.26,No
TXN001978,2023-01-07,2023,January,Q1,CUST1173,Access Bank,Branch_20,Corporate,ATM Withdrawal,Debit,398341.17,1143844.72,8.04,No,1424.23,No
TXN001276,2023-01-07,2023,January,Q1,CUST1379,Zenith Bank,Branch_12,Corporate,Withdrawal,Debit,60445.26,7370072.8,9.38,No,1522.63,No
TXN000415,2023-01-08,2023,January,Q1,CUST1210,UBA,Branch_19,Corporate,Interest Credit,Credit,1448511.5,4472663.14,12.01,No,808.52,No
TXN001263,2023-01-08,2023,January,Q1,CUST1037,UBA,Unknown,Government,ATM Withdrawal,Debit,1055664.08,0.0,18.66,No,1505.99,No
TXN001245,2023-01-09,2023,January,Q1,CUST1387,Access Bank,Branch_06,SME,Deposit,Credit,1786787.72,3881956.5,15.18,No,805.73,No
TXN001859,2023-01-10,2023,January,Q1,CUST1289,FirstBank Nigeria,Branch_02,Individual,Deposit,Credit,1873866.22,3208551.86,22.64,No,1169.38,No
TXN000823,2023-01-11,2023,January,Q1,CUST1337,UBA,Branch_06,Government,Withdrawal,Debit,1397440.19,1231088.08,6.33,No,982.71,No
TXN001051,2023-01-11,2023,January,Q1,CUST1236,Access Bank,Branch_12,Retail,POS Payment,Debit,277650.45,0.0,13.9,No,1148.12,No
TXN000981,2023-01-12,2023,January,Q1,CUST1342,FirstBank Nigeria,Branch_12,Government,Withdrawal,Debit,684367.29,3786345.99,19.81,No,1550.65,No
TXN001395,2023-01-12,2023,January,Q1,CUST1484,GTBank,Branch_01,Retail,Withdrawal,Debit,782887.64,1743716.29,8.35,No,1172.72,No
TXN001876,2023-01-12,2023,January,Q1,CUST1200,Zenith Bank,Branch_06,Government,Withdrawal,Debit,1074709.21,1614199.16,8.99,Yes,1312.27,No
TXN000247,2023-01-13,2023,January,Q1,CUST1322,GTBank,Branch_19,Government,POS Payment,Debit,58869.95,224434.03,17.17,Yes,1115.12,No
TXN000507,2023-01-14,2023,January,Q1,CUST1096,FirstBank Nigeria,Branch_01,Individual,Interest Credit,Credit,1134302.66,1712821.25,9.89,No,1055.37,No
TXN001188,2023-01-14,2023,January,Q1,CUST1041,GTBank,Unknown,Government,Loan Repayment,Debit,180788.71,1808278.16,10.15,No,754.2,No
TXN001638,2023-01-14,2023,January,Q1,CUST1055,GTBank,Branch_02,Corporate,Interest Credit,Credit,1552649.43,1552649.43,13.67,No,1096.65,No
TXN001421,2023-01-14,2023,January,Q1,CUST1104,FirstBank Nigeria,Branch_07,Government,Deposit,Credit,1609369.31,2997030.56,19.61,No,1395.8,No
TXN001558,2023-01-15,2023,January,Q1,CUST1086,UBA,Branch_17,Retail,Withdrawal,Debit,940896.19,0.0,19.35,No,952.8,No
TXN001457,2023-01-15,2023,January,Q1,CUST1497,UBA,Branch_05,Retail,POS Payment,Debit,1119553.33,0.0,9.91,No,1384.65,No
TXN000025,2023-01-16,2023,January,Q1,CUST1260,FirstBank Nigeria,Branch_19,Corporate,Withdrawal,Debit,807849.21,0.0,23.39,No,1255.34,No
TXN001287,2023-01-17,2023,January,Q1,CUST1172,Zenith Bank,Branch_11,Government,ATM Withdrawal,Debit,1544129.58,1591362.01,14.17,No,1398.78,No
TXN001385,2023-01-17,2023,January,Q1,CUST1253,Access Bank,Branch_01,Individual,Interest Credit,Credit,1730083.95,2217795.07,6.66,No,817.62,No
TXN000158,2023-01-17,2023,January,Q1,CUST1058,Access Bank,Branch_07,Individual,POS Payment,Debit,235963.11,0.0,20.22,No,1596.91,No
TXN001183,2023-01-17,2023,January,Q1,CUST1239,FirstBank Nigeria,Branch_13,Individual,Wire Transfer,Credit,913163.13,913163.13,16.44,No,1152.54,No
TXN001709,2023-01-17,2023,January,Q1,CUST1494,FirstBank Nigeria,Branch_20,Corporate,ATM Withdrawal,Debit,345501.45,486671.01,16.46,No,931.98,No
TXN001674,2023-01-18,2023,January,Q1,CUST1100,FirstBank Nigeria,Branch_15,SME,Wire Transfer,Credit,761206.37,1808278.16,6.98,No,1170.66,No
TXN001661,2023-01-18,2023,January,Q1,CUST1087,FirstBank Nigeria,Branch_19,Corporate,Deposit,Credit,1278305.4,1278305.4,15.14,Yes,1205.81,No
TXN001778,2023-01-18,2023,January,Q1,CUST1174,GTBank,Branch_01,SME,Deposit,Credit,642774.5,642774.5,15.21,No,1523.51,No
TXN000252,2023-01-19,2023,January,Q1,CUST1250,Zenith Bank,Branch_05,Individual,Wire Transfer,Credit,107695.72,1587427.85,12.32,Yes,915.86,No
TXN000440,2023-01-19,2023,January,Q1,CUST1132,UBA,Branch_06,Corporate,Interest Credit,Credit,539181.75,1808278.16,15.14,No,1168.88,No
TXN001128,2023-01-19,2023,January,Q1,CUST1248,Access Bank,Branch_07,Corporate,Interest Credit,Credit,,397546.65,22.14,No,752.72,No
TXN000985,2023-01-20,2023,January,Q1,CUST1111,Access Bank,Branch_19,Individual,Transfer,Debit,755424.36,381802.5,12.11,No,1561.84,No
TXN001606,2023-01-20,2023,January,Q1,CUST1193,UBA,Branch_13,Government,Withdrawal,Debit,535964.98,1808278.16,8.44,Yes,1276.21,No
TXN001177,2023-01-21,2023,January,Q1,CUST1427,Zenith Bank,Branch_03,Corporate,Loan Repayment,Debit,1958566.78,1808278.16,10.43,No,1166.4,No
TXN000350,2023-01-21,2023,January,Q1,CUST1461,GTBank,Branch_01,Retail,POS Payment,Debit,457222.36,2019162.13,19.32,No,1251.24,No
TXN000130,2023-01-21,2023,January,Q1,CUST1414,Zenith Bank,Branch_11,Individual,Wire Transfer,Credit,302146.72,3181847.32,6.68,No,1585.03,No
TXN001406,2023-01-21,2023,January,Q1,CUST1415,UBA,Branch_17,SME,Withdrawal,Debit,1466973.13,382955.55,19.47,No,990.09,No
TXN000872,2023-01-21,2023,January,Q1,CUST1303,FirstBank Nigeria,Branch_01,Corporate,ATM Withdrawal,Debit,1706733.95,0.0,15.14,No,1014.18,No
TXN001441,2023-01-21,2023,January,Q1,CUST1355,FirstBank Nigeria,Branch_08,Government,Withdrawal,Debit,,1808278.16,6.87,No,1392.43,No
TXN000833,2023-01-24,2023,January,Q1,CUST1320,UBA,Branch_04,Individual,Loan Repayment,Debit,790430.31,796070.58,13.63,No,1053.09,No
TXN001904,2023-01-24,2023,January,Q1,CUST1232,GTBank,Branch_10,Government,Transfer,Debit,269811.92,828038.93,15.14,No,1573.36,No
